method,space,clone,w2_raw_mean,w2_raw_std,w2_scaled_mean,n_runs,clone_size_src,clone_size_tgt,clone_size_d6,dominant_fate,multipotency,pseudotime_spread,clone_size_d4,initial_var_dm,initial_var_pc
TIGON,pc30,Clone_4774,18.717696117470947,0.00958025977613592,5.290044211340891,3,12,10,10,Neutrophil,2,0.05335751573019172,12,3.799525885687359,11.968227690319242
TIGON,pc30,Clone_478,8.867065361107139,0.004548045656622897,3.9612767023267317,3,2,20,20,undiff,0,0.005217821387869499,2,0.030646718481618086,7.412988228499486
TIGON,pc30,Clone_4948,18.234542049681437,0.0028750324731798985,6.259628887887718,3,27,17,17,Monocyte,2,0.14859350629385978,27,3.57026365785626,15.907369625636797
TIGON,pc30,Clone_4968,23.34090246378517,0.0006358450455686097,7.029550179788597,3,8,30,30,Monocyte,2,0.10429341441030007,8,0.5435719615590234,4.13910423885042
TIGON,pc30,Clone_4996,11.062197730947162,0.020572889212070167,3.8465262929550708,3,14,10,10,Neutrophil,1,0.07107146688614559,14,7.954690681829848,12.909653109980116
TIGON,pc30,Clone_5034,13.621185929603833,0.003148445569209747,4.775704476762464,3,4,21,21,Baso,1,0.159610443251006,4,0.12845476877794174,6.51458597028454
TIGON,pc30,Clone_5046,13.670926209159616,0.014490705625704129,5.381409294007906,3,2,25,25,Monocyte,2,0.036544332378646176,2,0.045417112350472855,3.935035469412358
TIGON,pc30,Clone_5198,14.920408963371592,0.0002763361560270469,5.444548354379641,3,5,15,15,Baso,2,0.07567549446073076,5,0.8724133041043036,8.464522614417485
TIGON,pc30,Clone_5252,6.147586578043918,0.007487904418155813,2.9083823170811702,3,9,21,21,undiff,0,0.014748342389116705,9,0.31226500236551347,7.85288886189962
TIGON,pc30,Clone_5287,19.7515059297268,0.005375028341267297,4.686708445056101,3,3,19,19,Monocyte,1,0.04374899620840231,3,0.0590240697163808,2.86214589353189
TIGON,pc30,Clone_5404,8.322130148295393,0.011237525119334586,3.8098002644278224,3,23,33,33,Monocyte,2,0.05720455621213418,23,3.2381705817300763,14.366611171892627
TIGON,pc30,Clone_5480,20.23038151560252,0.003406930479530956,7.1167783546093295,3,10,16,16,Monocyte,3,0.12649564163123084,10,7.337588514932368,18.383384883823638
TIGON,pc30,Clone_5483,10.037927369666882,0.011091197729168837,3.979320595237027,3,7,31,31,Baso,2,0.09449253928666737,7,0.04005269263211243,3.614142967506261
TIGON,pc30,Clone_5487,7.771532677328274,0.03350057788871873,3.7641806001342886,3,11,10,10,Mast,1,0.04127145001699628,11,0.7283743790979443,9.897448906559015
TIGON,pc30,Clone_5518,9.089947384662443,0.01511455958380105,3.626707446652636,3,4,17,17,undiff,0,0.014316176176095553,4,0.011291597163589453,2.3765065038163797
TIGON,pc30,Clone_5523,11.09342763676205,0.0012912443133774314,4.508216236405969,3,2,19,19,undiff,0,0.0050717912745230735,2,0.0014205264430334596,9.100217444356625
TIGON,pc30,Clone_5526,18.319362467173818,0.001774886568753914,5.76062948566198,3,3,17,17,Monocyte,1,0.031230358387934264,3,0.03602799911927636,5.257854544433243
TIGON,pc30,Clone_569,19.52274806400558,0.019963189588844382,5.837290357370073,3,3,19,19,Monocyte,1,0.05450518504582877,3,0.07908025592995396,5.453396173682699
TIGON,pc30,Clone_5717,12.996780694125361,0.006471859898142945,5.406562122199333,3,3,37,37,Mast,2,0.11087369308289872,3,0.8247957661025747,5.866889794030414
TIGON,pc30,Clone_5748,10.57394126014001,0.0013139828018647718,4.437239163499405,3,5,26,26,undiff,0,0.032069898139824284,5,0.034482824066289844,7.943323453209238
TIGON,pc30,Clone_5791,12.203679702093941,0.003819298361422336,4.542342883139968,3,21,21,21,Baso,3,0.1665301798686713,21,4.142258093309941,17.87387451481119
TIGON,pc30,Clone_5793,8.432916173142788,3.0377190609997696e-05,3.74216151772875,3,8,12,12,Meg,1,0.05049900483188226,8,1.3444364651155936,5.807091296949124
TIGON,pc30,Clone_5842,23.477107201789522,0.01641017972558074,8.092468025998047,3,11,31,31,Meg,1,0.21745360025943325,11,0.8956015221870341,8.828171208356217
TIGON,pc30,Clone_685,15.645817735113228,0.003665236791611696,5.5310711387425355,3,21,18,18,Monocyte,2,0.0948658829099985,21,2.2438547105633093,9.754974854131712
TIGON,pc30,Clone_722,9.294173157211977,0.00820863761648253,4.755800179521611,3,2,18,18,undiff,0,0.03728958569635448,2,0.014897505819378041,5.770397204110029
TIGON,pc30,Clone_766,19.184328286997594,0.006118009775370158,5.632718910280933,3,38,37,37,Neutrophil,2,0.1210815502835224,38,3.508582348949434,9.398724839588569
TIGON,pc30,Clone_777,15.630781297565862,0.003171366710063381,8.488828159257595,3,1,22,22,Erythroid,2,0.17489720952718177,1,,
TIGON,pc30,Clone_862,9.010603388680275,8.781282853976688e-05,4.025250108048927,3,3,21,21,undiff,0,0.030167572564979702,3,0.026815525245022287,6.807423705182
TIGON,pc30,Clone_961,19.153608841134258,0.02815835407140986,5.6920367389266415,3,1,23,23,Monocyte,1,0.052456917900614165,1,,
TIGON,pc30,Clone_965,20.383413606723725,0.037190633841246684,6.547024404385884,3,9,11,11,Neutrophil,1,0.04335901937142737,9,0.32812961290615106,4.715085674223594
TIGON,pc30,Clone_971,20.33576694578898,0.02015994501214512,7.366544674556088,3,3,29,29,Monocyte,2,0.06889340954070368,3,0.15478277288639583,18.18883813482805
TrajectoryNet,dm10,Clone_1099,0.006986330654247066,0.0035193619921820877,2.5937270801913392,3,9,47,47,Neutrophil,1,0.053959359129898465,9,0.29777317698898875,3.337828069267898
TrajectoryNet,dm10,Clone_123,0.0056858083281774,0.0005218520059112088,2.2898857620686006,3,5,20,20,Monocyte,2,0.15722704683732244,5,0.037467114762215085,6.415137112580283
TrajectoryNet,dm10,Clone_1258,0.0100711818809575,0.002122071658373353,4.125267090363518,3,3,22,22,Mast,2,0.09900429193938569,3,20.624729215903553,26.133309849855884
TrajectoryNet,dm10,Clone_1301,0.0033617908875902005,0.0004746982188594042,1.3603887481506514,3,4,30,30,Monocyte,1,0.03793767532434031,4,0.06186000294475383,6.19803119852318
TrajectoryNet,dm10,Clone_1305,0.0031920076215849,0.0011093749963940825,1.2676080389683808,3,5,28,28,Meg,1,0.0179797039386251,5,0.5550304759957555,26.428597456370337
TrajectoryNet,dm10,Clone_1370,0.004639355317116667,0.0023077860577351136,1.8719831683507095,3,12,19,19,Baso,1,0.03926130705362045,12,0.3240291367958321,8.369059259531936
TrajectoryNet,dm10,Clone_1404,0.005260497062862634,0.00015214684786040648,2.151800168693565,3,3,27,27,Monocyte,1,0.04995117992427936,3,0.00964406749029162,8.884967276354372
TrajectoryNet,dm10,Clone_1440,0.0025044560518662335,0.0006146510903946008,0.9811712360139886,3,16,18,18,undiff,0,0.07226473897493672,16,0.22763692122432397,7.619776527099585
TrajectoryNet,dm10,Clone_1479,0.0073644545724159,0.0002674630766632839,2.993940658396187,3,7,17,17,Mast,2,0.1370584143059133,7,0.5230322542383166,7.563059149692875
TrajectoryNet,dm10,Clone_1562,0.006766848464047434,0.00020286260961977705,2.786010778218493,3,2,23,23,Monocyte,1,0.041945954015674455,2,0.01161538143916909,3.522021547191701
TrajectoryNet,dm10,Clone_17,0.0114543363848618,0.0056627923427955695,4.6828848537729195,3,4,22,22,Mast,1,0.06494028098519304,4,0.6844030529191332,19.73125013077922
TrajectoryNet,dm10,Clone_1967,0.0030892755640117334,0.0004534216099886501,1.2600193216298496,3,3,26,26,Monocyte,1,0.03640561259918894,3,0.020713241978456087,2.9477736277230657
TrajectoryNet,dm10,Clone_1972,0.0075780577264473,0.00027375027844880174,3.0181926719540235,3,7,13,13,Baso,2,0.13725123613922102,7,2.675025161902477,10.49052026525043
TrajectoryNet,dm10,Clone_1998,0.006674314807106667,0.0002558650682049949,2.5833223240808874,3,10,23,23,Monocyte,2,0.1423182842137415,10,6.949860529104069,30.72852575861241
TrajectoryNet,dm10,Clone_2039,0.004151805805874233,0.0003909389825472405,1.6673636797207987,3,19,29,29,Monocyte,2,0.12277062374618217,19,2.7557158962022528,11.681538709433966
TrajectoryNet,dm10,Clone_2094,0.005478334927522234,0.0007399059721569276,2.2157767392581267,3,7,23,23,Baso,2,0.05430278738110706,7,3.8538178110131516,17.04827261695845
TrajectoryNet,dm10,Clone_2109,0.005491680222591034,0.0005357143523447507,2.1667338301517742,3,3,18,18,Baso,1,0.07032339916594173,3,2.974747834495287,13.592385899152859
TrajectoryNet,dm10,Clone_2111,0.005772499624878167,0.0017937457723980366,2.179765056859177,3,18,20,20,Neutrophil,2,0.08078452418450575,18,1.6119604989013196,7.8044678698900904
TrajectoryNet,dm10,Clone_2272,0.003602902838186033,0.00032221874102993727,1.3871477303092128,3,5,23,23,Baso,2,0.12222408058193349,5,0.2346137980849938,4.667298953752019
TrajectoryNet,dm10,Clone_2281,0.005310256846585367,0.00036555275286302024,2.177468453987087,3,2,20,20,Monocyte,1,0.06649945459192291,2,0.026005285019009235,1.8566046229902842
TrajectoryNet,dm10,Clone_2387,0.004961581360308633,0.00015696998763861176,2.0329207456544034,3,2,32,32,Monocyte,1,0.045202805437437966,2,0.12215015208036642,6.436911044268188
TrajectoryNet,dm10,Clone_2407,0.0035529293228747667,0.0005308911257965353,1.3942560756185758,3,2,27,27,Monocyte,2,0.030209314460111863,2,0.0363670033133063,2.9163751445345993
TrajectoryNet,dm10,Clone_2445,0.0034517914396915337,0.00035166598355671055,1.3230692718200556,3,4,18,18,undiff,0,0.03277816679819855,4,0.24408911927943375,7.960521955494343
TrajectoryNet,dm10,Clone_2490,0.007652086094944366,0.001294457795960203,3.0313128099575892,3,1,24,24,Baso,1,0.0714375538299548,1,,
TrajectoryNet,dm10,Clone_2585,0.005176905165835733,0.0015098156720247016,2.063282298323388,3,5,26,26,Baso,1,0.06257724589752804,5,0.4887596739832424,9.400750433049533
TrajectoryNet,dm10,Clone_2712,0.0029411037051831,0.0011993705643915848,1.1724283129023203,3,3,20,20,Monocyte,1,0.05421281879936427,3,0.08668884255758623,4.541710583071635
TrajectoryNet,dm10,Clone_2735,0.008015483052477767,0.0005750480699159679,3.0603797124904326,3,20,10,10,Monocyte,2,0.16732301294620547,20,4.610536081132733,13.558797550667286
TrajectoryNet,dm10,Clone_2768,0.0058877241829584995,0.0020047518653230965,2.398650088183021,3,3,33,33,Baso,3,0.05223903918151864,3,0.28138516443175327,10.327101976518657
TrajectoryNet,dm10,Clone_3083,0.0025654688016924997,0.0006947657287609053,1.0024127485929688,3,3,28,28,Monocyte,1,0.021268575073960266,3,0.029011129114977947,4.9845196559107965
TrajectoryNet,dm10,Clone_3250,0.0198644442970267,0.0002585272971074928,8.097298089202491,3,5,84,84,Meg,3,0.21489887254115192,5,0.7386909921268279,13.510531343329792
TrajectoryNet,dm10,Clone_3269,0.008521551237834333,0.0010004219140787654,3.498083051065875,3,3,48,48,Mast,2,0.06774750030996113,3,0.2311131219726578,5.349833431922124
TrajectoryNet,dm10,Clone_3330,0.0035305781516180336,0.0004988726039229565,1.353499975579352,3,18,22,22,Neutrophil,2,0.08219859655244563,18,1.141745852155684,5.62091920165215
TrajectoryNet,dm10,Clone_3336,0.002879890341977267,0.0005063523508057553,1.1235682557682345,3,11,14,14,Neutrophil,1,0.02905610200385194,11,0.37168596294169925,4.9470671507570785
TrajectoryNet,dm10,Clone_3349,0.0045813253921255,0.00020925125614854734,1.795342219818261,3,2,33,33,Monocyte,3,0.08510469065270893,2,0.007409246483237295,2.9855483489218093
TrajectoryNet,dm10,Clone_3391,0.004644027817323433,0.002364643786045916,1.8601697807988338,3,2,20,20,Baso,1,0.049304815246206155,2,0.0031898759376497443,10.516659247656612
TrajectoryNet,dm10,Clone_3429,0.0104067910105695,0.00018833351618741955,4.095131458625146,3,20,1,1,Monocyte,1,0.0,20,1.2106735172871403,6.561291108224228
TrajectoryNet,dm10,Clone_3438,0.0038244439900068333,0.00021681370597699076,1.545862474316815,3,31,60,60,Monocyte,2,0.05403636556885514,31,1.8515856965966984,9.24900737000312
TrajectoryNet,dm10,Clone_3522,0.0057149171853970665,0.0008897256127209009,2.217055110361398,3,6,41,41,Neutrophil,2,0.13405377074455824,6,0.7101373222154671,3.497397656656704
TrajectoryNet,dm10,Clone_358,0.0029597636887168,0.0005093206840954086,1.1210771333235665,3,9,18,18,undiff,0,0.021143447576289647,9,0.12479959213126325,3.8640199482448963
TrajectoryNet,dm10,Clone_3585,0.005953448487555767,0.0012334311373117788,2.429777307181135,3,6,70,70,Baso,3,0.06845826625704189,6,2.5918908186280167,7.57290917923037
TrajectoryNet,dm10,Clone_3619,0.0060374309695837665,0.000342762216129125,2.4604207056413476,3,2,24,24,Monocyte,1,0.03402846784521976,2,0.018038181964413612,6.091645300053623
TrajectoryNet,dm10,Clone_3682,0.007456152946491067,0.0006138407341519046,3.0447278620332874,3,9,55,55,Baso,3,0.06771963051087009,9,0.32762931265207107,5.171878406383085
TrajectoryNet,dm10,Clone_3718,0.0018512009716475,0.001253051973545146,0.7394336328694853,3,4,29,29,undiff,0,0.021676354425988455,4,0.022966480440644012,5.791671691579242
TrajectoryNet,dm10,Clone_3736,0.0031677977638468334,0.0003261028086721983,1.289845681324689,3,9,13,13,Monocyte,1,0.023466874751066718,9,1.7376384028382348,14.794947589668128
TrajectoryNet,dm10,Clone_374,0.009471955684091567,0.0036286213859351426,3.4491603987862116,3,10,15,15,Neutrophil,1,0.06616983226232935,10,4.132377803817445,9.39538486096213
TrajectoryNet,dm10,Clone_3840,0.006686461492119233,0.0007866913786573149,2.5818940383354545,3,35,46,46,Neutrophil,2,0.1449663979882648,35,2.0556227889900978,6.576694866473939
TrajectoryNet,dm10,Clone_3887,0.0043414853784489,0.0007326842217941635,1.7138657852408585,3,19,28,28,Monocyte,2,0.04869020778965274,19,3.476511776859283,13.785224414532609
TrajectoryNet,dm10,Clone_398,0.011543433571880667,0.00019056647227269733,4.790253287544178,3,2,25,25,Meg,2,0.15351807517177313,2,4.455718918993581,12.844691127701376
TrajectoryNet,dm10,Clone_401,0.0026130177979108997,0.0009194565568112554,1.0392667264100388,3,2,21,21,undiff,0,0.009449906913408267,2,0.2927615511143181,6.016866547846647
TrajectoryNet,dm10,Clone_405,0.0041358461759144005,0.0004932709852394953,1.6506062042290026,3,18,24,24,Monocyte,2,0.05375761713677556,18,4.660732777437484,15.991837219935185
TrajectoryNet,dm10,Clone_4205,0.006881945628531834,0.001617475572004188,2.777445464243432,3,5,16,16,Baso,1,0.03581221833879433,5,5.6779224662861845,30.622954423981827
TrajectoryNet,dm10,Clone_4226,0.002785607983088433,0.0004980002898761567,1.0668128022320973,3,11,42,42,Monocyte,1,0.012150251433044212,11,0.20838978733154445,6.251213172478858
TrajectoryNet,dm10,Clone_4276,0.006286568195532534,0.0007812750426962182,2.4693076084353254,3,2,23,23,Baso,2,0.1934655599160797,2,0.012509268371559253,3.7765158688102494
TrajectoryNet,dm10,Clone_4316,0.018004975151824566,0.005121611019836576,7.68134123865223,3,11,9,9,Monocyte,2,0.04837580077314802,11,29.02447788355479,22.038395207847277
TrajectoryNet,dm10,Clone_4456,0.0040731781489642,0.0006243231957136688,1.6517288445601424,3,4,16,16,Monocyte,1,0.036943296178177924,4,0.13814141869561275,7.263852993390859
TrajectoryNet,dm10,Clone_4483,0.0045944014203103,8.455743868287949e-05,1.7910377993191995,3,4,20,20,Neutrophil,2,0.1602617435581773,4,0.03898512500450519,4.865352645256264
TrajectoryNet,dm10,Clone_449,0.0049433060937386,0.0006566753422771244,2.003269320609022,3,3,27,27,Monocyte,1,0.06868739538943391,3,0.27409014173352764,5.2429907844997965
TrajectoryNet,dm10,Clone_4571,0.004808781533459633,0.0006762826291124386,1.8959108643188152,3,4,27,27,Baso,2,0.1357723332643678,4,0.25609418945890317,7.061109485182975
TrajectoryNet,dm10,Clone_4604,0.006468504250869533,0.00011215328528843614,2.6391775701158626,3,4,25,25,Monocyte,2,0.05356076429417436,4,0.044939384982890546,3.0536306497695627
TrajectoryNet,dm10,Clone_4665,0.0056689762846435,0.00041832714148124016,2.206497255082973,3,3,19,19,Neutrophil,3,0.14966562616430215,3,0.17695997318332657,9.240128549697486
TrajectoryNet,dm10,Clone_4683,0.0080597620030079,0.0009882486459974772,3.191302661202048,3,1,36,36,Erythroid,3,0.08348765003611086,1,,
TrajectoryNet,dm10,Clone_4774,0.009054428528287266,0.0016626910264571737,3.401575443781267,3,12,10,10,Neutrophil,2,0.05335751573019172,12,3.799525885687359,11.968227690319242
TrajectoryNet,dm10,Clone_478,0.0016701229795463002,0.001333367202495439,0.6730695376844947,3,2,20,20,undiff,0,0.005217821387869499,2,0.030646718481618086,7.412988228499486
TrajectoryNet,dm10,Clone_4948,0.004765423217248766,0.0011333122831205047,1.8087783869479086,3,27,17,17,Monocyte,2,0.14859350629385978,27,3.57026365785626,15.907369625636797
TrajectoryNet,dm10,Clone_4968,0.007700294676388999,0.0002723886657318559,3.021575059043867,3,8,30,30,Monocyte,2,0.10429341441030007,8,0.5435719615590234,4.13910423885042
TrajectoryNet,dm10,Clone_4996,0.011065824784377567,0.0032172168079307754,4.4135177762131095,3,14,10,10,Neutrophil,1,0.07107146688614559,14,7.954690681829848,12.909653109980116
TrajectoryNet,dm10,Clone_5034,0.005206123196483767,0.00069053879381878,2.07135506638731,3,4,21,21,Baso,1,0.159610443251006,4,0.12845476877794174,6.51458597028454
TrajectoryNet,dm10,Clone_5046,0.0036578470538064004,0.00038915409299702063,1.4815199728957535,3,2,25,25,Monocyte,2,0.036544332378646176,2,0.045417112350472855,3.935035469412358
TrajectoryNet,dm10,Clone_5198,0.0036955952041447006,0.001181680450307162,1.481798773935833,3,5,15,15,Baso,2,0.07567549446073076,5,0.8724133041043036,8.464522614417485
TrajectoryNet,dm10,Clone_5252,0.0028389105793476667,0.000693028146096688,1.1002908466876793,3,9,21,21,undiff,0,0.014748342389116705,9,0.31226500236551347,7.85288886189962
TrajectoryNet,dm10,Clone_5287,0.0070730403472236,0.00014914798773795396,2.9010521638698545,3,3,19,19,Monocyte,1,0.04374899620840231,3,0.0590240697163808,2.86214589353189
TrajectoryNet,dm10,Clone_5404,0.003714124360109667,0.0004282261454199018,1.4911934412342938,3,23,33,33,Monocyte,2,0.05720455621213418,23,3.2381705817300763,14.366611171892627
TrajectoryNet,dm10,Clone_5480,0.015410238929107067,0.0003267898264007523,5.6178877981725,3,10,16,16,Monocyte,3,0.12649564163123084,10,7.337588514932368,18.383384883823638
TrajectoryNet,dm10,Clone_5483,0.0029388829042719003,0.00014961877511440234,1.1672784592197747,3,7,31,31,Baso,2,0.09449253928666737,7,0.04005269263211243,3.614142967506261
TrajectoryNet,dm10,Clone_5487,0.011947902508853135,0.0064413764490349025,4.880621187284468,3,11,10,10,Mast,1,0.04127145001699628,11,0.7283743790979443,9.897448906559015
TrajectoryNet,dm10,Clone_5518,0.0023415509940222998,0.0010977940860627496,0.899229638441151,3,4,17,17,undiff,0,0.014316176176095553,4,0.011291597163589453,2.3765065038163797
TrajectoryNet,dm10,Clone_5523,0.0019393534835494333,0.0011737827983963904,0.7600471709727475,3,2,19,19,undiff,0,0.0050717912745230735,2,0.0014205264430334596,9.100217444356625
TrajectoryNet,dm10,Clone_5526,0.005991754127260634,0.00019816837244432202,2.46164989627679,3,3,17,17,Monocyte,1,0.031230358387934264,3,0.03602799911927636,5.257854544433243
TrajectoryNet,dm10,Clone_569,0.006011915968952667,9.062944560809376e-05,2.450025504275889,3,3,19,19,Monocyte,1,0.05450518504582877,3,0.07908025592995396,5.453396173682699
TrajectoryNet,dm10,Clone_5717,0.008501999942480768,0.0016455608153396124,3.4704494837645874,3,3,37,37,Mast,2,0.11087369308289872,3,0.8247957661025747,5.866889794030414
TrajectoryNet,dm10,Clone_5748,0.0026696105999846,0.0008934663830539585,1.0682632197141222,3,5,26,26,undiff,0,0.032069898139824284,5,0.034482824066289844,7.943323453209238
TrajectoryNet,dm10,Clone_5791,0.005576041238389034,0.001027374822482287,2.226220363196289,3,21,21,21,Baso,3,0.1665301798686713,21,4.142258093309941,17.87387451481119
TrajectoryNet,dm10,Clone_5793,0.003977365939577934,0.0009910286295209784,1.6117036852584665,3,8,12,12,Meg,1,0.05049900483188226,8,1.3444364651155936,5.807091296949124
