GENE NAMES,,,,,,,,,,,,,,,,,,,,,,,,
Ccdc126,Rcc1,,,,,,,,,,,,,,,,,,,,,,,
Gm30459,Ttll3,,,,,,,,,,,,,,,,,,,,,,,
Sash1,4731419I09Rik,,,,,,,,,,,,,,,,,,,,,,,
Ar,B4galt7,,,,,,,,,,,,,,,,,,,,,,,
Rbbp7,Gm14488,,,,,,,,,,,,,,,,,,,,,,,
Dydc2,Zc2hc1c,,,,,,,,,,,,,,,,,,,,,,,
Olfr1329,Zfp513,,,,,,,,,,,,,,,,,,,,,,,
Atf2,Dmxl1,,,,,,,,,,,,,,,,,,,,,,,
Mcfd2,Cd7,,,,,,,,,,,,,,,,,,,,,,,
Gm15411,Mcpt2,,,,,,,,,,,,,,,,,,,,,,,
2410018L13Rik,Necap2,,,,,,,,,,,,,,,,,,,,,,,
Nfic,Olfr944,,,,,,,,,,,,,,,,,,,,,,,
Cyct,Trappc12,,,,,,,,,,,,,,,,,,,,,,,
Rab11b,Tmem208,,,,,,,,,,,,,,,,,,,,,,,
Prkag2,Als2,,,,,,,,,,,,,,,,,,,,,,,
Traf6,Hist1h2ao,,,,,,,,,,,,,,,,,,,,,,,
Sycp1,Pdx1,,,,,,,,,,,,,,,,,,,,,,,
Exd2,Rbm25,,,,,,,,,,,,,,,,,,,,,,,
D930016D06Rik,Snapc4,,,,,,,,,,,,,,,,,,,,,,,
1190005I06Rik,Cchcr1,,,,,,,,,,,,,,,,,,,,,,,
Fuz,Alpi,,,,,,,,,,,,,,,,,,,,,,,
Hpcal1,Fcgr3,,,,,,,,,,,,,,,,,,,,,,,
Otud6b,Cfb,,,,,,,,,,,,,,,,,,,,,,,
Triml1,Hyal2,,,,,,,,,,,,,,,,,,,,,,,
Vmn2r1,Epha6,,,,,,,,,,,,,,,,,,,,,,,
Pfdn5,Xlr3c,,,,,,,,,,,,,,,,,,,,,,,
Gm20707,Oxgr1,,,,,,,,,,,,,,,,,,,,,,,
Ifit1bl1,Vmn1r209,,,,,,,,,,,,,,,,,,,,,,,
Lonp2,Trp53rka,,,,,,,,,,,,,,,,,,,,,,,
Ugt2a3,Grhl1,,,,,,,,,,,,,,,,,,,,,,,
Fut8,Tec,,,,,,,,,,,,,,,,,,,,,,,
Prickle1,Slit2,,,,,,,,,,,,,,,,,,,,,,,
Wipf2,Gm11267,,,,,,,,,,,,,,,,,,,,,,,
Tcf4,Scarb1,,,,,,,,,,,,,,,,,,,,,,,
Cadps2,Ncapg,,,,,,,,,,,,,,,,,,,,,,,
Nts,Cacng5,,,,,,,,,,,,,,,,,,,,,,,
Ylpm1,Hist1h1d,,,,,,,,,,,,,,,,,,,,,,,
4922502D21Rik,Ephx2,,,,,,,,,,,,,,,,,,,,,,,
Mtmr11,Gm20681,,,,,,,,,,,,,,,,,,,,,,,
Peli2,Pitx2,,,,,,,,,,,,,,,,,,,,,,,
Gm5089,Glrx5,,,,,,,,,,,,,,,,,,,,,,,
Tmem9,Cyp2s1,,,,,,,,,,,,,,,,,,,,,,,
Myh10,Blvrb,,,,,,,,,,,,,,,,,,,,,,,
Plekhg6,Cep350,,,,,,,,,,,,,,,,,,,,,,,
Stxbp4,Fanci,,,,,,,,,,,,,,,,,,,,,,,
Batf2,Zfp277,,,,,,,,,,,,,,,,,,,,,,,
Ctla2a,Dsn1,,,,,,,,,,,,,,,,,,,,,,,
Fkbp10,Prkdc,,,,,,,,,,,,,,,,,,,,,,,
Nol12,Pole,,,,,,,,,,,,,,,,,,,,,,,
Olfr235,Ctla4,,,,,,,,,,,,,,,,,,,,,,,
Adam1b,Gm37468,,,,,,,,,,,,,,,,,,,,,,,
BC147527,Cdc5l,,,,,,,,,,,,,,,,,,,,,,,
Tnfaip8,Hhex,,,,,,,,,,,,,,,,,,,,,,,
1700040F17Rik,5830468F06Rik,,,,,,,,,,,,,,,,,,,,,,,
Aco1,Rgs10,,,,,,,,,,,,,,,,,,,,,,,
Rnf4,Elmod2,,,,,,,,,,,,,,,,,,,,,,,
Wdr41,Twistnb,,,,,,,,,,,,,,,,,,,,,,,
Ndnf,Cacna1g,,,,,,,,,,,,,,,,,,,,,,,
Hebp1,Olfr547,,,,,,,,,,,,,,,,,,,,,,,
Avpi1,Gpc6,,,,,,,,,,,,,,,,,,,,,,,
Eif4e,Rell1,,,,,,,,,,,,,,,,,,,,,,,
Eaf1,Sytl1,,,,,,,,,,,,,,,,,,,,,,,
Arf4,Prim2,,,,,,,,,,,,,,,,,,,,,,,
Rsad2,Senp8,,,,,,,,,,,,,,,,,,,,,,,
Galc,1700001N15Rik,,,,,,,,,,,,,,,,,,,,,,,
Parp14,Incenp,,,,,,,,,,,,,,,,,,,,,,,
Gas6,Hdhd2,,,,,,,,,,,,,,,,,,,,,,,
Clstn3,4930555O08Rik,,,,,,,,,,,,,,,,,,,,,,,
Glra3,Ogn,,,,,,,,,,,,,,,,,,,,,,,
Asphd2,Bmpr1b,,,,,,,,,,,,,,,,,,,,,,,
Erp27,Olfr1353,,,,,,,,,,,,,,,,,,,,,,,
Ccdc17,Klhl31,,,,,,,,,,,,,,,,,,,,,,,
Gm10392,Kcnip1,,,,,,,,,,,,,,,,,,,,,,,
Lpar4,Elovl5,,,,,,,,,,,,,,,,,,,,,,,
Chil5,Lpar2,,,,,,,,,,,,,,,,,,,,,,,
5430416O09Rik,Os9,,,,,,,,,,,,,,,,,,,,,,,
Apoh,Hsd11b1,,,,,,,,,,,,,,,,,,,,,,,
Olfr186,Pole4,,,,,,,,,,,,,,,,,,,,,,,
Dkkl1,Atp5l,,,,,,,,,,,,,,,,,,,,,,,
Mllt6,Gm44514,,,,,,,,,,,,,,,,,,,,,,,
Rgs7bp,Hnrnpa1,,,,,,,,,,,,,,,,,,,,,,,
Olfr1392,B3gnt5,,,,,,,,,,,,,,,,,,,,,,,
Rhox13,Gm32950,,,,,,,,,,,,,,,,,,,,,,,
4930521E06Rik,Suz12,,,,,,,,,,,,,,,,,,,,,,,
Anxa6,Trp53inp2,,,,,,,,,,,,,,,,,,,,,,,
Cacna1d,Nanos1,,,,,,,,,,,,,,,,,,,,,,,
Camk2n1,Evi2b,,,,,,,,,,,,,,,,,,,,,,,
Fkrp,Ndc1,,,,,,,,,,,,,,,,,,,,,,,
Unc13d,Cmc2,,,,,,,,,,,,,,,,,,,,,,,
1500026H17Rik,Platr26,,,,,,,,,,,,,,,,,,,,,,,
Gm44597,Naa10,,,,,,,,,,,,,,,,,,,,,,,
Cftr,Slc2a9,,,,,,,,,,,,,,,,,,,,,,,
Pkd1l3,Cdc45,,,,,,,,,,,,,,,,,,,,,,,
Jrk,Ugt2b37,,,,,,,,,,,,,,,,,,,,,,,
Olfr31,Eif3j1,,,,,,,,,,,,,,,,,,,,,,,
Gm7271,Ube2ql1,,,,,,,,,,,,,,,,,,,,,,,
4732414G09Rik,Csnk2b,,,,,,,,,,,,,,,,,,,,,,,
Fmo5,Gm17611,,,,,,,,,,,,,,,,,,,,,,,
Arhgef5,Ccdc47,,,,,,,,,,,,,,,,,,,,,,,
Ubox5,Gm13558,,,,,,,,,,,,,,,,,,,,,,,
Wt1,Capzb,,,,,,,,,,,,,,,,,,,,,,,
Msrb2,4930570N18Rik,,,,,,,,,,,,,,,,,,,,,,,
Pcolce,Prrt2,,,,,,,,,,,,,,,,,,,,,,,
E2f5,Alox5,,,,,,,,,,,,,,,,,,,,,,,
Apba2,Glud1,,,,,,,,,,,,,,,,,,,,,,,
BC107364,Ccp110,,,,,,,,,,,,,,,,,,,,,,,
Olfr177,Apaf1,,,,,,,,,,,,,,,,,,,,,,,
Morc2b,Me2,,,,,,,,,,,,,,,,,,,,,,,
AC149090.1,Dazap1,,,,,,,,,,,,,,,,,,,,,,,
Gnaz,Nubp2,,,,,,,,,,,,,,,,,,,,,,,
Ndfip1,Cyp2c40,,,,,,,,,,,,,,,,,,,,,,,
Pkdrej,Hnrnpa0,,,,,,,,,,,,,,,,,,,,,,,
6030469F06Rik,Smpd4,,,,,,,,,,,,,,,,,,,,,,,
Osbpl9,Gif,,,,,,,,,,,,,,,,,,,,,,,
Zbtb3,Bclaf1,,,,,,,,,,,,,,,,,,,,,,,
Tprg,Hscb,,,,,,,,,,,,,,,,,,,,,,,
Ncdn,Poc1a,,,,,,,,,,,,,,,,,,,,,,,
Uaca,Iqgap3,,,,,,,,,,,,,,,,,,,,,,,
Gm20559,Tpcn1,,,,,,,,,,,,,,,,,,,,,,,
Vwa5a,Rad51ap1,,,,,,,,,,,,,,,,,,,,,,,
Pla2g16,Pdp2,,,,,,,,,,,,,,,,,,,,,,,
Gm13012,Hira,,,,,,,,,,,,,,,,,,,,,,,
Guk1,Pabpn1l,,,,,,,,,,,,,,,,,,,,,,,
Fpr1,Got1,,,,,,,,,,,,,,,,,,,,,,,
Vat1,Ascl5,,,,,,,,,,,,,,,,,,,,,,,
Samsn1,Spag9,,,,,,,,,,,,,,,,,,,,,,,
Ngfrap1,Uba2,,,,,,,,,,,,,,,,,,,,,,,
6430550D23Rik,2310058D17Rik,,,,,,,,,,,,,,,,,,,,,,,
Jag1,Snhg5,,,,,,,,,,,,,,,,,,,,,,,
Etohd2,Olfr78,,,,,,,,,,,,,,,,,,,,,,,
Rab38,Myl12b,,,,,,,,,,,,,,,,,,,,,,,
Dimt1,Rxfp4,,,,,,,,,,,,,,,,,,,,,,,
Pgrmc1,Srsf3,,,,,,,,,,,,,,,,,,,,,,,
Cfap77,Lrrc10b,,,,,,,,,,,,,,,,,,,,,,,
Vkorc1,Ccdc174,,,,,,,,,,,,,,,,,,,,,,,
Abcc1,Snrnp48,,,,,,,,,,,,,,,,,,,,,,,
Mtus1,Stpg3,,,,,,,,,,,,,,,,,,,,,,,
Dstyk,4930535O05Rik,,,,,,,,,,,,,,,,,,,,,,,
3100003L05Rik,Uchl5,,,,,,,,,,,,,,,,,,,,,,,
Zbtb43,Shmt2,,,,,,,,,,,,,,,,,,,,,,,
6030498E09Rik,Cox19,,,,,,,,,,,,,,,,,,,,,,,
Sfxn3,Snx5,,,,,,,,,,,,,,,,,,,,,,,
Hbb-bt,Clec5a,,,,,,,,,,,,,,,,,,,,,,,
Acy3,4930595D18Rik,,,,,,,,,,,,,,,,,,,,,,,
Calcrl,Bcl10,,,,,,,,,,,,,,,,,,,,,,,
Ptpn21,Tst,,,,,,,,,,,,,,,,,,,,,,,
Fli1,Gm45169,,,,,,,,,,,,,,,,,,,,,,,
Vwde,Pdap1,,,,,,,,,,,,,,,,,,,,,,,
Arpin,Rem1,,,,,,,,,,,,,,,,,,,,,,,
2410012E07Rik,Mrpl1,,,,,,,,,,,,,,,,,,,,,,,
Mcl1,Insm2,,,,,,,,,,,,,,,,,,,,,,,
Mettl24,Rpn1,,,,,,,,,,,,,,,,,,,,,,,
Pdzd2,Olfr1330,,,,,,,,,,,,,,,,,,,,,,,
Skiv2l2,Kcnk12,,,,,,,,,,,,,,,,,,,,,,,
Cyp8b1,B3gnt2,,,,,,,,,,,,,,,,,,,,,,,
Gm11714,Atf6b,,,,,,,,,,,,,,,,,,,,,,,
Znfx1,Cenpi,,,,,,,,,,,,,,,,,,,,,,,
Fbxo10,Cxcr5,,,,,,,,,,,,,,,,,,,,,,,
5730480H06Rik,Gm21865,,,,,,,,,,,,,,,,,,,,,,,
Gpr132,Samd4,,,,,,,,,,,,,,,,,,,,,,,
Nr4a1,Nadk,,,,,,,,,,,,,,,,,,,,,,,
Tshz1,Ankrd44,,,,,,,,,,,,,,,,,,,,,,,
Ext2,Lrwd1,,,,,,,,,,,,,,,,,,,,,,,
Igkv10-96,Mcoln3,,,,,,,,,,,,,,,,,,,,,,,
9330185C12Rik,Gm2042,,,,,,,,,,,,,,,,,,,,,,,
Srsf5,Olfr1510,,,,,,,,,,,,,,,,,,,,,,,
Pgap2,Trav9-4,,,,,,,,,,,,,,,,,,,,,,,
Fam129b,Arl6ip1,,,,,,,,,,,,,,,,,,,,,,,
Shroom4,Dhps,,,,,,,,,,,,,,,,,,,,,,,
Tmem181a,Suds3,,,,,,,,,,,,,,,,,,,,,,,
Slc16a2,Gm14228,,,,,,,,,,,,,,,,,,,,,,,
Samt2,Psg29,,,,,,,,,,,,,,,,,,,,,,,
Gdpd3,Agpat5,,,,,,,,,,,,,,,,,,,,,,,
Cldn34b1,Dhrs4,,,,,,,,,,,,,,,,,,,,,,,
Kmo,Fbxo25,,,,,,,,,,,,,,,,,,,,,,,
Tcf25,Vamp8,,,,,,,,,,,,,,,,,,,,,,,
Helq,AW011738,,,,,,,,,,,,,,,,,,,,,,,
Fam234a,Gm8797,,,,,,,,,,,,,,,,,,,,,,,
Nhlrc4,Mkrn2,,,,,,,,,,,,,,,,,,,,,,,
Klrb1c,Prss50,,,,,,,,,,,,,,,,,,,,,,,
Tmem134,Unk,,,,,,,,,,,,,,,,,,,,,,,
Amigo3,Mfsd10,,,,,,,,,,,,,,,,,,,,,,,
Cyp11a1,Abca8b,,,,,,,,,,,,,,,,,,,,,,,
Serpinb8,Pkd1l2,,,,,,,,,,,,,,,,,,,,,,,
Rhobtb3,Atp5f1,,,,,,,,,,,,,,,,,,,,,,,
Kdelr1,Fbxl6,,,,,,,,,,,,,,,,,,,,,,,
Pde4dip,Prps1,,,,,,,,,,,,,,,,,,,,,,,
5330411O13Rik,Pfdn6,,,,,,,,,,,,,,,,,,,,,,,
Gm12764,Spaca1,,,,,,,,,,,,,,,,,,,,,,,
Fam178a,Rhcg,,,,,,,,,,,,,,,,,,,,,,,
Cdc42se2,Rps2-ps6,,,,,,,,,,,,,,,,,,,,,,,
Zfp28,Ddx49,,,,,,,,,,,,,,,,,,,,,,,
Pax6,Vstm4,,,,,,,,,,,,,,,,,,,,,,,
Mettl25,Serpinc1,,,,,,,,,,,,,,,,,,,,,,,
Klhl21,Gak,,,,,,,,,,,,,,,,,,,,,,,
Toe1,Slf1,,,,,,,,,,,,,,,,,,,,,,,
Gm16104,A430093F15Rik,,,,,,,,,,,,,,,,,,,,,,,
Pkd2,1700016G14Rik,,,,,,,,,,,,,,,,,,,,,,,
Wbp2,Tsc22d4,,,,,,,,,,,,,,,,,,,,,,,
Vcpkmt,Hey1,,,,,,,,,,,,,,,,,,,,,,,
Olfr1472,Phf5a,,,,,,,,,,,,,,,,,,,,,,,
Ndst1,Piga,,,,,,,,,,,,,,,,,,,,,,,
Ifnb1,Rad54l,,,,,,,,,,,,,,,,,,,,,,,
Hspa12b,Myo1b,,,,,,,,,,,,,,,,,,,,,,,
Fam160b1,Cdca3,,,,,,,,,,,,,,,,,,,,,,,
Lrrc55,Nexn,,,,,,,,,,,,,,,,,,,,,,,
1810013L24Rik,4933404K08Rik,,,,,,,,,,,,,,,,,,,,,,,
Vmn1r13,Tmprss3,,,,,,,,,,,,,,,,,,,,,,,
Prdm16,Nrbf2,,,,,,,,,,,,,,,,,,,,,,,
Faf1,Il31ra,,,,,,,,,,,,,,,,,,,,,,,
Asb5,Ezr,,,,,,,,,,,,,,,,,,,,,,,
Slc31a1,Nr2c2ap,,,,,,,,,,,,,,,,,,,,,,,
Rps6,Card14,,,,,,,,,,,,,,,,,,,,,,,
Ubr3,Sgtb,,,,,,,,,,,,,,,,,,,,,,,
Sh3bgrl2,Olfr134,,,,,,,,,,,,,,,,,,,,,,,
Luzp1,Clta,,,,,,,,,,,,,,,,,,,,,,,
Ube2l6,Aimp2,,,,,,,,,,,,,,,,,,,,,,,
Pik3ip1,Prr22,,,,,,,,,,,,,,,,,,,,,,,
Trdc,Ipo5,,,,,,,,,,,,,,,,,,,,,,,
Cebpb,Prph2,,,,,,,,,,,,,,,,,,,,,,,
Wnt2b,Olfr689,,,,,,,,,,,,,,,,,,,,,,,
Mobp,Gm19667,,,,,,,,,,,,,,,,,,,,,,,
Fgd1,Gm26571,,,,,,,,,,,,,,,,,,,,,,,
Bbx,Stard3,,,,,,,,,,,,,,,,,,,,,,,
Pwp1,Tectb,,,,,,,,,,,,,,,,,,,,,,,
Amacr,Polr1d,,,,,,,,,,,,,,,,,,,,,,,
2610305D13Rik,Adam33,,,,,,,,,,,,,,,,,,,,,,,
Lats2,Clec4a1,,,,,,,,,,,,,,,,,,,,,,,
Olfr103,Slc12a6,,,,,,,,,,,,,,,,,,,,,,,
1700060J05Rik,Tomm22,,,,,,,,,,,,,,,,,,,,,,,
Il1rapl2,Lin9,,,,,,,,,,,,,,,,,,,,,,,
Panx2,Dclre1b,,,,,,,,,,,,,,,,,,,,,,,
Dcun1d1,Mapre1,,,,,,,,,,,,,,,,,,,,,,,
Cbarp,Mrpl12,,,,,,,,,,,,,,,,,,,,,,,
Cfap70,Hirip3,,,,,,,,,,,,,,,,,,,,,,,
Olfr1056,Pin1,,,,,,,,,,,,,,,,,,,,,,,
Lipn,Gm16576,,,,,,,,,,,,,,,,,,,,,,,
Ccdc190,Gm4890,,,,,,,,,,,,,,,,,,,,,,,
Plekho1,Rnase13,,,,,,,,,,,,,,,,,,,,,,,
Upp1,Rrs1,,,,,,,,,,,,,,,,,,,,,,,
Dync2li1,Lrch1,,,,,,,,,,,,,,,,,,,,,,,
Ppdpf,Nono,,,,,,,,,,,,,,,,,,,,,,,
Calcoco1,Haus3,,,,,,,,,,,,,,,,,,,,,,,
Scfd1,Tfap2c,,,,,,,,,,,,,,,,,,,,,,,
Nfat5,Rnf214,,,,,,,,,,,,,,,,,,,,,,,
Arhgef25,6430628N08Rik,,,,,,,,,,,,,,,,,,,,,,,
Robo4,Uqcr11,,,,,,,,,,,,,,,,,,,,,,,
Tfpi,Ap1g2,,,,,,,,,,,,,,,,,,,,,,,
Lrrc47,Syt6,,,,,,,,,,,,,,,,,,,,,,,
Dnajb9,Olfr1262,,,,,,,,,,,,,,,,,,,,,,,
Plscr2,Ogdh,,,,,,,,,,,,,,,,,,,,,,,
5033403H07Rik,Cdc34,,,,,,,,,,,,,,,,,,,,,,,
Slc25a36,Myl12a,,,,,,,,,,,,,,,,,,,,,,,
Rbm3os,Cldn6,,,,,,,,,,,,,,,,,,,,,,,
Ddit4,Znrf2,,,,,,,,,,,,,,,,,,,,,,,
Dctd,Hnrnpa3,,,,,,,,,,,,,,,,,,,,,,,
Ampd3,Arhgap27os1,,,,,,,,,,,,,,,,,,,,,,,
Arxes1,Avpr1a,,,,,,,,,,,,,,,,,,,,,,,
Ptprj,Cfp,,,,,,,,,,,,,,,,,,,,,,,
P3h3,Mettl7a3,,,,,,,,,,,,,,,,,,,,,,,
Ubxn6,Mtf2,,,,,,,,,,,,,,,,,,,,,,,
Atf7ip,Agtr2,,,,,,,,,,,,,,,,,,,,,,,
Tspan13,Wnt2,,,,,,,,,,,,,,,,,,,,,,,
Ebag9,Mrps36,,,,,,,,,,,,,,,,,,,,,,,
Hist1h3d,4930483K19Rik,,,,,,,,,,,,,,,,,,,,,,,
Rab29,5430427O19Rik,,,,,,,,,,,,,,,,,,,,,,,
Tcf20,Foxj1,,,,,,,,,,,,,,,,,,,,,,,
Nfe2l1,Rpl18,,,,,,,,,,,,,,,,,,,,,,,
Foxj2,Abcg5,,,,,,,,,,,,,,,,,,,,,,,
B4galt4,Rufy4,,,,,,,,,,,,,,,,,,,,,,,
Gm42875,Snrnp40,,,,,,,,,,,,,,,,,,,,,,,
N4bp2,Cd180,,,,,,,,,,,,,,,,,,,,,,,
Zfp148,Ttc7,,,,,,,,,,,,,,,,,,,,,,,
Gm15356,Defb34,,,,,,,,,,,,,,,,,,,,,,,
4930445B16Rik,2700060E02Rik,,,,,,,,,,,,,,,,,,,,,,,
Ric8b,Tmed9,,,,,,,,,,,,,,,,,,,,,,,
Sall2,Pip5k1a,,,,,,,,,,,,,,,,,,,,,,,
Pex12,Gm14015,,,,,,,,,,,,,,,,,,,,,,,
Gm16853,Dhx37,,,,,,,,,,,,,,,,,,,,,,,
Tvp23bos,Ugcg,,,,,,,,,,,,,,,,,,,,,,,
Hrk,Naa25,,,,,,,,,,,,,,,,,,,,,,,
Plcg1,Cpb2,,,,,,,,,,,,,,,,,,,,,,,
Tgtp1,Ube2l3,,,,,,,,,,,,,,,,,,,,,,,
Olfr424,Gm21975,,,,,,,,,,,,,,,,,,,,,,,
Cisd3,Ect2,,,,,,,,,,,,,,,,,,,,,,,
Zfp653,Smc4,,,,,,,,,,,,,,,,,,,,,,,
Tifa,Hist1h2ak,,,,,,,,,,,,,,,,,,,,,,,
Xlr,Olfr1200,,,,,,,,,,,,,,,,,,,,,,,
Mt2,Gm13199,,,,,,,,,,,,,,,,,,,,,,,
G2e3,1700022E09Rik,,,,,,,,,,,,,,,,,,,,,,,
Defb45,Caap1,,,,,,,,,,,,,,,,,,,,,,,
Akr1c13,Gm15819,,,,,,,,,,,,,,,,,,,,,,,
Tmem38b,Mark2,,,,,,,,,,,,,,,,,,,,,,,
Enox2,Pmf1,,,,,,,,,,,,,,,,,,,,,,,
Gm44174,1700123O12Rik,,,,,,,,,,,,,,,,,,,,,,,
Olfr1053,Ambn,,,,,,,,,,,,,,,,,,,,,,,
Gbp9,A730045E13Rik,,,,,,,,,,,,,,,,,,,,,,,
1110018N20Rik,Nrp1,,,,,,,,,,,,,,,,,,,,,,,
Hunk,1700020L24Rik,,,,,,,,,,,,,,,,,,,,,,,
Prpf40b,AY512915,,,,,,,,,,,,,,,,,,,,,,,
Klhl4,4930502E09Rik,,,,,,,,,,,,,,,,,,,,,,,
Noc3l,Olfr723,,,,,,,,,,,,,,,,,,,,,,,
Tubb4b,Fam227a,,,,,,,,,,,,,,,,,,,,,,,
Zfp521,Gm12743,,,,,,,,,,,,,,,,,,,,,,,
Pgm2,Mtf1,,,,,,,,,,,,,,,,,,,,,,,
Crtap,Hdac4,,,,,,,,,,,,,,,,,,,,,,,
Atxn7l3b,Pabpc4,,,,,,,,,,,,,,,,,,,,,,,
Gm38112,Ly86,,,,,,,,,,,,,,,,,,,,,,,
Lrfn5,Susd1,,,,,,,,,,,,,,,,,,,,,,,
Aven,Mbtd1,,,,,,,,,,,,,,,,,,,,,,,
Socs5,Vmn1r216,,,,,,,,,,,,,,,,,,,,,,,
Gm15601,Ly6c2,,,,,,,,,,,,,,,,,,,,,,,
Foxd2,Primpol,,,,,,,,,,,,,,,,,,,,,,,
Sfrp1,Fbxw4,,,,,,,,,,,,,,,,,,,,,,,
Slc6a6,Tomm20,,,,,,,,,,,,,,,,,,,,,,,
Cdkal1,Olfr1226,,,,,,,,,,,,,,,,,,,,,,,
Trim6,Nde1,,,,,,,,,,,,,,,,,,,,,,,
A930038B10Rik,Trim16,,,,,,,,,,,,,,,,,,,,,,,
Tmem9b,Pcid2,,,,,,,,,,,,,,,,,,,,,,,
Chrm5,Fam151b,,,,,,,,,,,,,,,,,,,,,,,
Vcpip1,Mmp24,,,,,,,,,,,,,,,,,,,,,,,
Cep57,Pate3,,,,,,,,,,,,,,,,,,,,,,,
Slc4a9,Ppp4c,,,,,,,,,,,,,,,,,,,,,,,
Golga1,9330162B11Rik,,,,,,,,,,,,,,,,,,,,,,,
Plod2,Ccdc178,,,,,,,,,,,,,,,,,,,,,,,
Mug2,Ssb,,,,,,,,,,,,,,,,,,,,,,,
Phyh,Pes1,,,,,,,,,,,,,,,,,,,,,,,
Slc25a20,Slc35c2,,,,,,,,,,,,,,,,,,,,,,,
Eci3,Epha4,,,,,,,,,,,,,,,,,,,,,,,
Ip6k1,Arpc3,,,,,,,,,,,,,,,,,,,,,,,
Trnp1,Pno1,,,,,,,,,,,,,,,,,,,,,,,
Fam3b,Cct2,,,,,,,,,,,,,,,,,,,,,,,
Gm26548,Atp8a2,,,,,,,,,,,,,,,,,,,,,,,
Cdh4,Cfap126,,,,,,,,,,,,,,,,,,,,,,,
4931406B18Rik,Psmg2,,,,,,,,,,,,,,,,,,,,,,,
Igkv12-89,Pbk,,,,,,,,,,,,,,,,,,,,,,,
Ank,Mdc1,,,,,,,,,,,,,,,,,,,,,,,
Sbspon,Dbn1,,,,,,,,,,,,,,,,,,,,,,,
Coro2b,Park7,,,,,,,,,,,,,,,,,,,,,,,
Slc25a14,Gm9780,,,,,,,,,,,,,,,,,,,,,,,
Aprt,Fut7,,,,,,,,,,,,,,,,,,,,,,,
Lima1,Plcd1,,,,,,,,,,,,,,,,,,,,,,,
Fkbp9,Smox,,,,,,,,,,,,,,,,,,,,,,,
Tbc1d4,Atp4b,,,,,,,,,,,,,,,,,,,,,,,
Ttll7,Hacd3,,,,,,,,,,,,,,,,,,,,,,,
Fosb,Rasl10a,,,,,,,,,,,,,,,,,,,,,,,
Apobr,Mrpl36,,,,,,,,,,,,,,,,,,,,,,,
Arrdc4,Olfr1461,,,,,,,,,,,,,,,,,,,,,,,
Gm15336,Gm15684,,,,,,,,,,,,,,,,,,,,,,,
E330009J07Rik,D430042O09Rik,,,,,,,,,,,,,,,,,,,,,,,
A330070K13Rik,Nox1,,,,,,,,,,,,,,,,,,,,,,,
Tle2,Efr3b,,,,,,,,,,,,,,,,,,,,,,,
Gm14393,Banp,,,,,,,,,,,,,,,,,,,,,,,
Tnr,Apcdd1,,,,,,,,,,,,,,,,,,,,,,,
8030423F21Rik,Ighv8-4,,,,,,,,,,,,,,,,,,,,,,,
Fam174b,Xkr4,,,,,,,,,,,,,,,,,,,,,,,
Insl6,Il13ra2,,,,,,,,,,,,,,,,,,,,,,,
A530058N18Rik,Lrrn3,,,,,,,,,,,,,,,,,,,,,,,
Jade2,Kndc1,,,,,,,,,,,,,,,,,,,,,,,
Sap30bpos,Gpsm2,,,,,,,,,,,,,,,,,,,,,,,
Ttc3,1700001J04Rik,,,,,,,,,,,,,,,,,,,,,,,
Calml3,Adam8,,,,,,,,,,,,,,,,,,,,,,,
Pom121l12,Gm16759,,,,,,,,,,,,,,,,,,,,,,,
Tgtp2,Ccdc32,,,,,,,,,,,,,,,,,,,,,,,
Sugp1,Gm816,,,,,,,,,,,,,,,,,,,,,,,
Adrb2,Dpyd,,,,,,,,,,,,,,,,,,,,,,,
Bbc3,Apoc1,,,,,,,,,,,,,,,,,,,,,,,
Kcnmb4os2,Sf3b1,,,,,,,,,,,,,,,,,,,,,,,
Il27,Csnk1g2,,,,,,,,,,,,,,,,,,,,,,,
A730081D07Rik,Purb,,,,,,,,,,,,,,,,,,,,,,,
Ang2,2310031A07Rik,,,,,,,,,,,,,,,,,,,,,,,
Gm14420,Eif3h,,,,,,,,,,,,,,,,,,,,,,,
Slc38a9,Rexo1,,,,,,,,,,,,,,,,,,,,,,,
Tnp1,Hnrnpul1,,,,,,,,,,,,,,,,,,,,,,,
Camk2a,5530400C23Rik,,,,,,,,,,,,,,,,,,,,,,,
Tbx3os1,Zscan10,,,,,,,,,,,,,,,,,,,,,,,
Parp16,4931403G20Rik,,,,,,,,,,,,,,,,,,,,,,,
Gal3st3,Mast3,,,,,,,,,,,,,,,,,,,,,,,
Cmas,Cdv3,,,,,,,,,,,,,,,,,,,,,,,
Dexi,Cel,,,,,,,,,,,,,,,,,,,,,,,
Fas,Mfsd11,,,,,,,,,,,,,,,,,,,,,,,
Stk11ip,U2af1,,,,,,,,,,,,,,,,,,,,,,,
Tmem237,Gm44796,,,,,,,,,,,,,,,,,,,,,,,
4930445N08Rik,,,,,,,,,,,,,,,,,,,,,,,,
Trim44,,,,,,,,,,,,,,,,,,,,,,,,
Csrnp3,,,,,,,,,,,,,,,,,,,,,,,,
Lcp1,,,,,,,,,,,,,,,,,,,,,,,,
Zfp287,,,,,,,,,,,,,,,,,,,,,,,,
Apobec4,,,,,,,,,,,,,,,,,,,,,,,,
Mstn,,,,,,,,,,,,,,,,,,,,,,,,
Clec2e,,,,,,,,,,,,,,,,,,,,,,,,
Gorab,,,,,,,,,,,,,,,,,,,,,,,,
2610042L04Rik,,,,,,,,,,,,,,,,,,,,,,,,
